Trip_ID,Source,Destination,Distance_km,Fuel_Price,Peak_Season,Travel_Mode,Hotel_Type,Food_Preference,Days,Travelers,Cost,"Weather (Sunny, Rainy, Snowy, Cloudy)","Holiday Type (Festival, Weekend, Vacation, Business)",Discount (Yes/No),Travel Insurance (Yes/No),Ratings (1–5 stars),Start_Date,End_Date,Avg_Cost_per_Traveler
17467,Kolkata,Surat,2014,106.68,No,Car,Luxury,Non-Veg,2,2,32759.07,Cloudy,Vacation,Yes,Yes,3,2024-07-16,2024-07-18,16379.53
17468,Ahmedabad,Goa,998,97.67,No,Train,Standard,Veg,7,5,155184.28,Rainy,Vacation,No,Yes,4,2024-08-31,2024-09-07,31036.86
17469,Hyderabad,Jaipur,1287,111.19,Yes,Flight,Budget,Mixed,13,3,93261.69,Cloudy,Weekend,Yes,No,4,2025-03-23,2025-04-05,31087.23
17470,Goa,Nagpur,1047,95.02,No,Flight,Luxury,Mixed,3,2,61312.04,Cloudy,Festival,Yes,No,3,2025-05-24,2025-05-27,30656.02
17471,Delhi,Pune,1305,94.05,No,Train,Luxury,Veg,2,2,26429.75,Sunny,Weekend,Yes,Yes,2,2024-04-15,2024-04-17,13214.87
17472,Agra,Delhi,192,98.95,No,Bus,Standard,Veg,4,4,52986.06,Cloudy,Business,No,Yes,3,2024-05-22,2024-05-26,13246.52
17473,Varanasi,Delhi,750,97.96,No,Train,Budget,Vegan,4,2,16402.96,Sunny,Business,No,No,3,2025-05-21,2025-05-25,8201.48
17474,Lucknow,Chennai,1930,95.77,No,Flight,Budget,Non-Veg,13,3,90630.34,Cloudy,Weekend,Yes,Yes,4,2024-09-20,2024-10-03,30210.11
17475,Ahmedabad,Delhi,931,97.57,No,Flight,Budget,Vegan,5,1,16825.51,Sunny,Weekend,Yes,No,5,2024-11-24,2024-11-29,16825.51
17476,Goa,Chandigarh,1953,97.48,No,Train,Budget,Non-Veg,13,1,17988.6,Sunny,Weekend,Yes,No,3,2024-02-16,2024-02-29,17988.6
17477,Ahmedabad,Chennai,1694,96.13,No,Flight,Budget,Vegan,8,3,69562.01,Sunny,Vacation,Yes,Yes,4,2025-02-07,2025-02-15,23187.34
17478,Pune,Mumbai,162,107.52,No,Flight,Luxury,Veg,11,1,77000.04,Sunny,Festival,No,No,3,2025-03-26,2025-04-06,77000.04
17479,Hyderabad,Delhi,1551,111.83,No,Flight,Budget,Non-Veg,4,1,25447.55,Sunny,Business,No,Yes,4,2025-08-04,2025-08-08,25447.55
17480,Ahmedabad,Bhopal,719,95.27,No,Train,Budget,Veg,7,4,44987.41,Sunny,Vacation,No,Yes,4,2024-07-16,2024-07-23,11246.85
17481,Jaipur,Kolkata,1645,108.66,No,Flight,Standard,Veg,2,2,35724.08,Cloudy,Vacation,Yes,No,2,2024-05-06,2024-05-08,17862.04
17482,Bhopal,Rishikesh,1001,109.11,Yes,Flight,Budget,Vegan,2,1,20003.27,Sunny,Vacation,No,Yes,4,2024-03-18,2024-03-20,20003.27
17483,Nagpur,Bhopal,354,105.19,No,Train,Budget,Mixed,11,2,24426.89,Rainy,Weekend,No,Yes,4,2025-06-29,2025-07-10,12213.45
17484,Chandigarh,Jaipur,495,94.01,No,Flight,Budget,Mixed,8,2,37856.6,Sunny,Vacation,No,No,5,2024-06-28,2024-07-06,18928.3
17485,Nagpur,Lucknow,818,106.7,No,Flight,Budget,Non-Veg,4,2,25740.92,Sunny,Vacation,No,No,1,2024-03-17,2024-03-21,12870.46
17486,Bhopal,Indore,204,110.16,No,Train,Standard,Veg,6,1,20154.29,Rainy,Vacation,No,Yes,3,2025-06-04,2025-06-10,20154.29
17487,Kerala,Surat,1734,108.24,No,Flight,Budget,Veg,11,3,71071.9,Rainy,Vacation,Yes,Yes,2,2024-08-20,2024-08-31,23690.63
17488,Chandigarh,Chennai,2652,94.01,No,Train,Budget,Non-Veg,8,3,65130.57,Rainy,Business,Yes,No,2,2024-09-12,2024-09-20,21710.19
17489,Bhopal,Udaipur,512,110.09,No,Train,Luxury,Veg,8,1,45945.35,Sunny,Weekend,No,Yes,4,2025-07-13,2025-07-21,45945.35
17490,Ahmedabad,Delhi,1074,95.42,No,Train,Luxury,Veg,10,5,293917.53,Cloudy,Business,Yes,Yes,3,2025-02-04,2025-02-14,58783.51
17491,Kerala,Goa,763,108.13,No,Flight,Standard,Non-Veg,13,3,205483.6,Sunny,Festival,No,No,5,2025-04-29,2025-05-12,68494.53
17492,Pune,Chandigarh,1662,109.98,No,Flight,Budget,Non-Veg,10,2,57732.29,Cloudy,Weekend,No,No,3,2024-02-19,2024-02-29,28866.15
17493,Jaipur,Hyderabad,1232,110.48,No,Flight,Resort,Mixed,5,3,209475.97,Sunny,Business,No,No,3,2025-06-18,2025-06-23,69825.32
17494,Bangalore,Ahmedabad,1550,101.47,No,Train,Standard,Mixed,3,1,16567.53,Rainy,Festival,No,No,3,2024-08-22,2024-08-25,16567.53
17495,Nagpur,Udaipur,763,108.64,No,Car,Budget,Mixed,12,2,34965.22,Cloudy,Weekend,Yes,No,4,2025-06-27,2025-07-09,17482.61
17496,Kerala,Mumbai,1219,106.49,No,Car,Standard,Mixed,3,4,61101.88,Rainy,Vacation,No,No,4,2025-08-04,2025-08-07,15275.47
17497,Rishikesh,Chennai,2466,97.17,No,Train,Standard,Vegan,2,1,8864.35,Sunny,Vacation,Yes,No,3,2024-02-13,2024-02-15,8864.35
17498,Kerala,Ahmedabad,1607,105.99,No,Train,Standard,Veg,14,1,38198.59,Rainy,Weekend,Yes,Yes,3,2024-01-24,2024-02-07,38198.59
17499,Surat,Ahmedabad,254,98.71,No,Train,Standard,Veg,11,2,50407.47,Sunny,Weekend,No,No,3,2024-04-27,2024-05-08,25203.74
17500,Goa,Chennai,916,95.47,No,Flight,Luxury,Non-Veg,15,5,635852.36,Sunny,Business,No,No,2,2025-07-09,2025-07-24,127170.47
17501,Nagpur,Chennai,1146,104.14,No,Train,Budget,Non-Veg,2,1,7119.63,Rainy,Weekend,Yes,No,3,2025-04-30,2025-05-02,7119.63
17502,Mumbai,Bangalore,1135,108.3,No,Flight,Luxury,Non-Veg,4,4,142980.78,Cloudy,Business,Yes,Yes,5,2025-02-04,2025-02-08,35745.19
17503,Indore,Lucknow,813,111.49,No,Flight,Standard,Non-Veg,12,4,173445.69,Sunny,Vacation,No,No,5,2024-12-15,2024-12-27,43361.42
17504,Agra,Delhi,216,97.21,No,Car,Standard,Veg,13,5,225474.7,Rainy,Festival,Yes,No,2,2025-08-11,2025-08-24,45094.94
17505,Agra,Goa,1796,98.74,Yes,Car,Budget,Veg,10,3,62206.65,Rainy,Festival,No,Yes,5,2025-01-10,2025-01-20,20735.55
17506,Udaipur,Kolkata,1759,109.85,No,Train,Budget,Non-Veg,3,3,23714.85,Rainy,Business,Yes,No,5,2025-08-24,2025-08-27,7904.95
17507,Pune,Lucknow,1463,105.85,No,Flight,Standard,Veg,2,3,48719.71,Rainy,Weekend,No,No,4,2025-02-08,2025-02-10,16239.9
17508,Chennai,Lucknow,1877,103.19,No,Car,Resort,Non-Veg,6,4,225502.57,Cloudy,Weekend,No,Yes,5,2024-11-21,2024-11-27,56375.64
17509,Goa,Chennai,897,97.23,No,Flight,Budget,Veg,15,4,144143.16,Cloudy,Vacation,No,No,1,2024-12-21,2025-01-05,36035.79
17510,Udaipur,Ahmedabad,240,108.34,No,Train,Resort,Non-Veg,10,1,89881.78,Cloudy,Vacation,No,No,5,2024-07-19,2024-07-29,89881.78
17511,Ahmedabad,Mumbai,637,98.92,No,Bus,Budget,Vegan,9,2,32426.75,Sunny,Weekend,Yes,Yes,4,2024-02-03,2024-02-12,16213.37
17512,Bangalore,Jaipur,1740,104.6,No,Flight,Budget,Non-Veg,9,1,35252.43,Rainy,Vacation,No,Yes,3,2024-05-08,2024-05-17,35252.43
17513,Bangalore,Udaipur,1622,103.45,No,Train,Standard,Non-Veg,10,3,89146.22,Cloudy,Vacation,No,Yes,4,2024-10-19,2024-10-29,29715.41
17514,Pune,Varanasi,1334,108.25,No,Flight,Standard,Veg,14,3,175544.65,Sunny,Weekend,No,Yes,3,2024-06-03,2024-06-17,58514.88
17515,Udaipur,Agra,579,110.08,No,Car,Standard,Veg,15,1,47477.16,Sunny,Vacation,Yes,No,4,2025-05-24,2025-06-08,47477.16
17516,Bangalore,Agra,1996,104.75,Yes,Train,Standard,Mixed,12,1,65320.25,Cloudy,Festival,No,No,4,2024-11-10,2024-11-22,65320.25
17517,Delhi,Surat,1131,93.56,No,Flight,Standard,Veg,12,1,37531.63,Sunny,Vacation,Yes,Yes,4,2025-02-27,2025-03-11,37531.63
17518,Kerala,Mumbai,1280,107.29,No,Flight,Standard,Veg,14,1,57684.97,Sunny,Vacation,Yes,No,4,2024-10-13,2024-10-27,57684.97
17519,Goa,Delhi,2160,96.1,No,Train,Luxury,Mixed,15,5,550176.86,Sunny,Vacation,Yes,No,4,2025-03-06,2025-03-21,110035.37
17520,Hyderabad,Surat,939,111.75,No,Flight,Budget,Non-Veg,5,5,72138.92,Sunny,Business,No,No,4,2025-08-16,2025-08-21,14427.78
17521,Chandigarh,Chennai,2688,96.48,No,Flight,Luxury,Mixed,9,1,98509.2,Cloudy,Vacation,No,No,3,2024-03-03,2024-03-12,98509.2
17522,Kolkata,Pune,2041,104.75,No,Flight,Budget,Veg,5,3,58570.59,Sunny,Weekend,Yes,No,4,2024-04-17,2024-04-22,19523.53
17523,Indore,Rishikesh,1022,108.29,No,Flight,Standard,Veg,14,3,176113.52,Sunny,Weekend,Yes,Yes,4,2024-01-16,2024-01-30,58704.51
17524,Ahmedabad,Kolkata,2334,98.54,No,Flight,Luxury,Non-Veg,12,2,191237.27,Sunny,Weekend,Yes,No,3,2024-06-06,2024-06-18,95618.64
17525,Surat,Delhi,1272,96.14,No,Flight,Standard,Non-Veg,5,3,82391.4,Sunny,Vacation,No,Yes,3,2024-06-06,2024-06-11,27463.8
17526,Lucknow,Delhi,507,98.12,No,Car,Standard,Veg,15,2,82150.55,Rainy,Weekend,Yes,No,3,2025-06-17,2025-07-02,41075.28
17527,Bangalore,Surat,1161,102.9,No,Train,Budget,Vegan,6,3,27932.91,Sunny,Vacation,No,No,5,2025-06-19,2025-06-25,9310.97
17528,Bhopal,Jaipur,524,110.82,No,Train,Budget,Mixed,12,3,56243.02,Sunny,Vacation,Yes,No,3,2025-05-03,2025-05-15,18747.67
17529,Kerala,Hyderabad,1049,108.59,No,Train,Standard,Veg,4,2,28254.67,Cloudy,Festival,Yes,No,4,2025-04-06,2025-04-10,14127.33
17530,Chennai,Chandigarh,2365,101.73,No,Train,Standard,Mixed,15,1,34859.97,Sunny,Vacation,Yes,No,2,2024-07-25,2024-08-09,34859.97
17531,Rishikesh,Udaipur,863,96.55,Yes,Train,Budget,Veg,5,3,25908.39,Cloudy,Vacation,No,Yes,2,2025-02-17,2025-02-22,8636.13
17532,Surat,Goa,812,95.88,No,Flight,Standard,Non-Veg,6,1,24178.42,Cloudy,Vacation,No,Yes,1,2024-05-30,2024-06-05,24178.42
17533,Goa,Varanasi,1831,97.19,No,Flight,Budget,Non-Veg,7,2,45626.46,Cloudy,Weekend,No,Yes,4,2024-03-09,2024-03-16,22813.23
17534,Bhopal,Delhi,821,110.52,No,Flight,Standard,Veg,10,1,48310.14,Sunny,Vacation,No,No,4,2025-05-21,2025-05-31,48310.14
17535,Udaipur,Bhopal,500,110.25,No,Bus,Budget,Veg,10,1,15479.45,Sunny,Vacation,No,No,4,2025-02-06,2025-02-16,15479.45
17536,Ahmedabad,Nagpur,924,98.52,No,Train,Standard,Non-Veg,7,2,40099.35,Cloudy,Vacation,Yes,No,4,2024-06-19,2024-06-26,20049.67
17537,Bangalore,Agra,1742,101.59,No,Train,Budget,Vegan,5,1,15351.13,Cloudy,Festival,No,No,3,2025-07-04,2025-07-09,15351.13
17538,Varanasi,Goa,1878,98.4,No,Flight,Standard,Veg,5,1,41395.28,Cloudy,Weekend,No,Yes,5,2025-02-13,2025-02-18,41395.28
17539,Goa,Ahmedabad,967,95.67,No,Flight,Budget,Mixed,7,4,60235.34,Cloudy,Weekend,No,No,5,2024-07-03,2024-07-10,15058.83
17540,Hyderabad,Bhopal,767,107.2,No,Bus,Standard,Mixed,8,1,23792.16,Rainy,Vacation,Yes,No,3,2024-06-13,2024-06-21,23792.16
17541,Mumbai,Surat,287,106.88,No,Car,Budget,Veg,3,1,4553.61,Rainy,Vacation,No,Yes,5,2025-08-26,2025-08-29,4553.61
17542,Ahmedabad,Delhi,1110,96.62,No,Train,Standard,Veg,2,2,15689.95,Sunny,Vacation,No,No,3,2024-08-15,2024-08-17,7844.98
17543,Nagpur,Bhopal,367,104.47,No,Train,Budget,Vegan,14,3,40157.1,Sunny,Weekend,Yes,No,3,2025-08-10,2025-08-24,13385.7
17544,Rishikesh,Bhopal,1064,96.4,No,Bus,Budget,Non-Veg,11,5,53456.5,Sunny,Vacation,Yes,Yes,5,2024-12-25,2025-01-05,10691.3
17545,Udaipur,Pune,888,109.62,No,Bus,Budget,Veg,5,2,20269.83,Cloudy,Festival,No,Yes,4,2024-05-22,2024-05-27,10134.92
17546,Mumbai,Delhi,1472,105.9,No,Train,Budget,Non-Veg,11,3,84034.02,Rainy,Business,No,No,5,2025-07-01,2025-07-12,28011.34
17547,Mumbai,Pune,149,104.41,No,Car,Budget,Veg,15,3,53396.38,Cloudy,Weekend,No,Yes,5,2025-03-31,2025-04-15,17798.79
17548,Goa,Chandigarh,2495,95.83,No,Flight,Budget,Veg,11,3,103635.82,Sunny,Weekend,No,Yes,1,2024-07-27,2024-08-07,34545.27
17549,Lucknow,Mumbai,1437,96.71,No,Train,Standard,Non-Veg,4,2,35746.57,Cloudy,Business,Yes,Yes,4,2024-09-09,2024-09-13,17873.29
17550,Hyderabad,Lucknow,1256,107.14,No,Car,Budget,Vegan,15,3,55300.11,Rainy,Vacation,Yes,Yes,3,2024-04-09,2024-04-24,18433.37
17551,Udaipur,Kolkata,2096,110.04,No,Train,Luxury,Veg,2,1,18582.25,Sunny,Business,Yes,Yes,3,2024-02-25,2024-02-27,18582.25
17552,Chandigarh,Delhi,276,96.48,No,Car,Resort,Veg,3,4,109149.06,Sunny,Business,No,Yes,3,2025-01-03,2025-01-06,27287.26
17553,Bangalore,Delhi,2289,103.61,No,Train,Standard,Veg,6,2,41655.28,Rainy,Weekend,No,Yes,3,2025-02-19,2025-02-25,20827.64
17554,Jaipur,Surat,850,111.49,No,Flight,Standard,Veg,8,1,28269.01,Sunny,Weekend,Yes,Yes,3,2025-02-03,2025-02-11,28269.01
17555,Bangalore,Jaipur,2010,104.51,No,Flight,Standard,Non-Veg,7,1,38595.38,Cloudy,Business,Yes,No,4,2024-04-05,2024-04-12,38595.38
17556,Delhi,Mumbai,1596,95.73,No,Train,Standard,Veg,6,1,17984.93,Cloudy,Vacation,No,No,5,2025-08-11,2025-08-17,17984.93
17557,Mumbai,Varanasi,1372,108.41,No,Flight,Budget,Veg,12,1,31628.29,Cloudy,Weekend,No,No,3,2024-07-10,2024-07-22,31628.29
17558,Indore,Nagpur,412,109.36,No,Bus,Luxury,Vegan,4,2,54346.18,Rainy,Weekend,Yes,No,3,2025-07-29,2025-08-02,27173.09
17559,Pune,Jaipur,1113,104.65,No,Flight,Budget,Non-Veg,13,1,28939.33,Cloudy,Weekend,Yes,No,4,2025-07-03,2025-07-16,28939.33
17560,Delhi,Hyderabad,1405,94.19,No,Train,Budget,Veg,6,3,39707.66,Rainy,Vacation,No,No,4,2025-04-15,2025-04-21,13235.89
17561,Delhi,Agra,218,96.85,No,Car,Luxury,Mixed,13,5,344025.29,Cloudy,Business,No,No,4,2025-05-06,2025-05-19,68805.06
17562,Chennai,Ahmedabad,1780,104.38,No,Flight,Luxury,Veg,8,1,69721.02,Cloudy,Weekend,No,No,3,2025-05-06,2025-05-14,69721.02
17563,Rishikesh,Agra,376,94.51,No,Bus,Standard,Veg,12,2,66118.91,Sunny,Vacation,Yes,Yes,5,2024-04-24,2024-05-06,33059.46
17564,Bangalore,Mumbai,1095,103.12,No,Flight,Budget,Non-Veg,10,3,62729.56,Cloudy,Vacation,Yes,Yes,4,2024-12-22,2025-01-01,20909.85
17565,Agra,Rishikesh,436,97.68,No,Flight,Luxury,Veg,2,2,44064.8,Cloudy,Weekend,Yes,No,2,2024-06-14,2024-06-16,22032.4
17566,Nagpur,Chandigarh,1451,108.79,No,Car,Luxury,Veg,14,2,165434.62,Sunny,Weekend,Yes,No,4,2024-06-01,2024-06-15,82717.31
17567,Chandigarh,Ahmedabad,1280,93.03,No,Flight,Budget,Mixed,6,1,19523.88,Rainy,Vacation,No,No,4,2024-03-23,2024-03-29,19523.88
17568,Pune,Udaipur,856,105.59,No,Flight,Resort,Veg,8,1,111564.01,Cloudy,Vacation,Yes,No,4,2024-09-20,2024-09-28,111564.01
17569,Pune,Agra,1400,106.44,No,Train,Standard,Veg,14,3,129043.21,Sunny,Weekend,Yes,No,2,2025-05-31,2025-06-14,43014.4
17570,Kerala,Pune,1190,106.68,No,Flight,Standard,Veg,5,1,25456.24,Rainy,Weekend,No,No,5,2025-05-06,2025-05-11,25456.24
17571,Pune,Chandigarh,1956,106.1,No,Flight,Luxury,Non-Veg,14,2,153148.2,Sunny,Vacation,Yes,No,3,2024-07-10,2024-07-24,76574.1
17572,Goa,Udaipur,1245,95.33,No,Car,Standard,Non-Veg,13,1,47457.09,Cloudy,Weekend,No,Yes,4,2025-05-10,2025-05-23,47457.09
17573,Ahmedabad,Lucknow,1111,95.24,No,Flight,Luxury,Veg,3,5,130492.97,Sunny,Vacation,No,No,5,2024-05-22,2024-05-25,26098.59
17574,Lucknow,Hyderabad,1278,95.89,No,Flight,Budget,Non-Veg,6,3,82569.07,Cloudy,Business,No,No,5,2024-04-05,2024-04-11,27523.02
17575,Chandigarh,Bhopal,920,96.78,No,Flight,Standard,Mixed,9,4,112952.47,Sunny,Weekend,Yes,No,4,2024-02-27,2024-03-07,28238.12
17576,Goa,Udaipur,1178,95.13,No,Bus,Budget,Veg,13,5,70233.31,Sunny,Business,No,Yes,4,2024-07-03,2024-07-16,14046.66
17577,Pune,Agra,1309,104.01,Yes,Flight,Standard,Veg,4,3,87760.2,Rainy,Vacation,Yes,Yes,4,2024-10-06,2024-10-10,29253.4
17578,Mumbai,Kerala,1375,104.16,No,Car,Standard,Veg,8,2,54624.91,Sunny,Vacation,Yes,Yes,4,2025-04-20,2025-04-28,27312.46
17579,Goa,Hyderabad,600,95.7,No,Train,Budget,Veg,15,3,69141.21,Sunny,Business,No,Yes,4,2024-04-26,2024-05-11,23047.07
17580,Indore,Agra,730,110.98,No,Car,Standard,Veg,5,1,25295.44,Rainy,Weekend,No,No,3,2025-08-24,2025-08-29,25295.44
17581,Bangalore,Indore,1341,101.16,No,Flight,Budget,Non-Veg,14,1,34487.36,Cloudy,Weekend,No,No,4,2025-06-13,2025-06-27,34487.36
17582,Udaipur,Kerala,2262,109.43,No,Train,Budget,Veg,8,2,29818.89,Cloudy,Weekend,No,Yes,4,2024-06-27,2024-07-05,14909.44
17583,Delhi,Surat,1207,93.48,No,Train,Budget,Non-Veg,2,1,4637.81,Sunny,Vacation,Yes,No,1,2024-11-06,2024-11-08,4637.81
17584,Ahmedabad,Goa,1041,96.92,No,Train,Standard,Veg,11,4,128317.33,Sunny,Vacation,Yes,Yes,3,2025-05-03,2025-05-14,32079.33
17585,Kolkata,Jaipur,1820,107.67,Yes,Train,Budget,Vegan,14,5,119389.41,Sunny,Vacation,Yes,Yes,5,2025-01-13,2025-01-27,23877.88
17586,Ahmedabad,Pune,605,98.81,No,Flight,Budget,Veg,5,1,13264.52,Cloudy,Festival,Yes,No,4,2024-12-25,2024-12-30,13264.52
17587,Chennai,Varanasi,1792,101.59,No,Flight,Budget,Vegan,5,2,47962.69,Sunny,Weekend,Yes,Yes,4,2024-05-26,2024-05-31,23981.35
17588,Bangalore,Pune,864,103.42,No,Train,Budget,Veg,5,2,19941.52,Rainy,Weekend,No,Yes,4,2025-01-25,2025-01-30,9970.76
17589,Surat,Jaipur,744,97.57,No,Car,Budget,Non-Veg,5,3,17945.82,Sunny,Vacation,Yes,No,1,2025-05-01,2025-05-06,5981.94
17590,Chandigarh,Udaipur,970,95.33,No,Flight,Budget,Veg,7,1,19054.37,Cloudy,Vacation,No,Yes,3,2025-05-18,2025-05-25,19054.37
17591,Varanasi,Agra,703,98.58,Yes,Bus,Standard,Veg,4,4,66697.93,Rainy,Vacation,No,No,5,2024-11-03,2024-11-07,16674.48
17592,Goa,Pune,453,97.18,No,Flight,Budget,Veg,13,1,19906.94,Cloudy,Vacation,No,Yes,5,2025-08-02,2025-08-15,19906.94
17593,Hyderabad,Goa,640,107.58,No,Car,Standard,Vegan,2,2,22402.44,Sunny,Business,No,No,4,2025-04-09,2025-04-11,11201.22
17594,Chennai,Chandigarh,2717,102.66,No,Train,Standard,Veg,5,4,75895.95,Sunny,Weekend,No,Yes,5,2024-09-04,2024-09-09,18973.99
17595,Mumbai,Jaipur,1002,109.4,No,Flight,Luxury,Veg,10,4,374882.38,Sunny,Vacation,No,No,4,2025-06-18,2025-06-28,93720.6
17596,Goa,Chennai,906,96.57,No,Flight,Budget,Veg,2,3,36226.51,Cloudy,Vacation,No,No,4,2025-07-20,2025-07-22,12075.5
17597,Agra,Rishikesh,392,97.01,No,Train,Standard,Non-Veg,9,4,109316.64,Cloudy,Weekend,Yes,Yes,2,2025-07-09,2025-07-18,27329.16
17598,Chandigarh,Jaipur,551,93.48,No,Train,Standard,Veg,9,4,149488.97,Sunny,Vacation,No,Yes,4,2024-05-13,2024-05-22,37372.24
17599,Kolkata,Surat,1910,107.46,No,Bus,Standard,Veg,12,2,57179.97,Rainy,Vacation,Yes,No,4,2024-01-12,2024-01-24,28589.99
17600,Kerala,Varanasi,2198,107.72,No,Flight,Luxury,Non-Veg,2,1,36995.61,Sunny,Business,Yes,Yes,4,2025-07-13,2025-07-15,36995.61
17601,Mumbai,Delhi,1424,108.29,No,Flight,Luxury,Non-Veg,9,3,188324.3,Sunny,Weekend,No,Yes,5,2025-06-10,2025-06-19,62774.77
17602,Indore,Chennai,1422,109.01,No,Flight,Luxury,Mixed,4,2,113193.69,Sunny,Business,No,No,1,2024-02-28,2024-03-03,56596.84
17603,Hyderabad,Lucknow,1377,107.81,No,Flight,Standard,Veg,3,1,20860.01,Cloudy,Vacation,Yes,No,3,2025-08-29,2025-09-01,20860.01
17604,Chennai,Udaipur,1765,103.13,Yes,Train,Standard,Mixed,5,5,118339.13,Rainy,Weekend,No,No,5,2024-02-10,2024-02-15,23667.83
17605,Delhi,Varanasi,890,93.53,No,Car,Budget,Veg,6,3,22353.5,Sunny,Weekend,Yes,Yes,3,2025-01-14,2025-01-20,7451.17
17606,Jaipur,Lucknow,545,109.41,No,Train,Standard,Mixed,9,2,47767.03,Sunny,Vacation,No,Yes,3,2024-06-30,2024-07-09,23883.52
17607,Indore,Surat,503,109.52,No,Train,Standard,Veg,15,3,119863.9,Sunny,Vacation,No,No,4,2024-05-14,2024-05-29,39954.63
17608,Delhi,Lucknow,568,94.69,No,Car,Budget,Veg,6,2,18813.97,Sunny,Vacation,No,No,5,2024-05-04,2024-05-10,9406.98
17609,Bangalore,Udaipur,1813,103.07,No,Car,Luxury,Veg,13,5,381891.39,Cloudy,Vacation,Yes,Yes,5,2024-09-16,2024-09-29,76378.28
17610,Indore,Nagpur,537,109.88,No,Car,Luxury,Veg,3,1,19277.7,Sunny,Vacation,No,No,3,2024-10-13,2024-10-16,19277.7
17611,Jaipur,Lucknow,620,107.43,No,Flight,Budget,Veg,10,4,67700.12,Cloudy,Vacation,No,No,2,2024-10-27,2024-11-06,16925.03
17612,Indore,Pune,658,107.23,No,Flight,Standard,Non-Veg,8,2,45075.75,Rainy,Weekend,No,Yes,5,2024-03-20,2024-03-28,22537.87
17613,Bangalore,Delhi,2181,101.17,No,Car,Standard,Non-Veg,4,4,49803.35,Rainy,Business,Yes,Yes,4,2024-05-14,2024-05-18,12450.84
17614,Mumbai,Goa,521,109.98,No,Car,Luxury,Veg,8,2,95712.2,Cloudy,Vacation,Yes,Yes,5,2024-06-27,2024-07-05,47856.1
17615,Agra,Kolkata,1253,96.32,No,Train,Standard,Veg,7,5,115426.51,Rainy,Vacation,Yes,No,3,2024-07-15,2024-07-22,23085.3
17616,Lucknow,Jaipur,705,95.62,Yes,Train,Budget,Vegan,9,1,18716.12,Sunny,Vacation,No,Yes,5,2024-01-09,2024-01-18,18716.12
17617,Udaipur,Bangalore,1757,110.0,No,Train,Resort,Veg,15,2,381818.02,Cloudy,Business,No,No,2,2025-04-12,2025-04-27,190909.01
17618,Ahmedabad,Kerala,1859,98.13,No,Flight,Luxury,Non-Veg,10,3,214326.79,Rainy,Weekend,No,Yes,3,2025-06-27,2025-07-07,71442.26
17619,Bangalore,Ahmedabad,1812,103.49,No,Car,Standard,Mixed,14,1,42984.67,Sunny,Weekend,No,Yes,5,2025-07-09,2025-07-23,42984.67
17620,Delhi,Bangalore,2098,94.99,No,Flight,Luxury,Non-Veg,11,3,255224.21,Sunny,Business,No,Yes,5,2024-11-14,2024-11-25,85074.74
17621,Bangalore,Varanasi,1598,104.72,No,Flight,Budget,Veg,11,1,26607.32,Sunny,Vacation,Yes,Yes,4,2025-04-05,2025-04-16,26607.32
17622,Indore,Kolkata,1423,109.23,No,Bus,Budget,Veg,5,2,29700.98,Cloudy,Business,No,Yes,5,2024-02-16,2024-02-21,14850.49
17623,Udaipur,Lucknow,898,108.32,No,Train,Luxury,Veg,13,2,149805.53,Cloudy,Weekend,No,No,5,2024-01-08,2024-01-21,74902.76
17624,Udaipur,Mumbai,712,108.76,No,Car,Luxury,Veg,14,1,83476.07,Sunny,Business,Yes,No,4,2024-04-12,2024-04-26,83476.07
17625,Varanasi,Chennai,1456,95.45,No,Flight,Budget,Non-Veg,14,3,97653.07,Sunny,Weekend,No,No,4,2024-10-02,2024-10-16,32551.02
17626,Chandigarh,Indore,971,96.71,No,Flight,Standard,Veg,13,1,43583.81,Rainy,Weekend,No,No,2,2025-01-22,2025-02-04,43583.81
17627,Lucknow,Delhi,583,96.07,No,Flight,Luxury,Non-Veg,9,3,202919.19,Sunny,Vacation,No,Yes,4,2025-05-06,2025-05-15,67639.73
17628,Surat,Kerala,1826,97.81,No,Train,Standard,Non-Veg,7,1,25429.62,Sunny,Vacation,No,Yes,3,2024-06-08,2024-06-15,25429.62
17629,Mumbai,Rishikesh,1720,106.86,No,Flight,Standard,Non-Veg,9,1,46605.2,Rainy,Business,No,No,1,2024-11-24,2024-12-03,46605.2
17630,Hyderabad,Ahmedabad,1115,110.88,No,Train,Standard,Mixed,5,1,17379.98,Sunny,Weekend,No,Yes,4,2025-04-02,2025-04-07,17379.98
17631,Udaipur,Kerala,2277,111.07,No,Flight,Budget,Veg,2,2,45781.81,Cloudy,Weekend,No,No,4,2025-05-21,2025-05-23,22890.9
17632,Chandigarh,Agra,525,96.6,Yes,Car,Standard,Veg,5,3,58048.1,Sunny,Vacation,No,No,5,2024-01-07,2024-01-12,19349.37
17633,Ahmedabad,Delhi,895,95.61,No,Flight,Standard,Veg,12,1,36177.88,Rainy,Vacation,Yes,Yes,3,2024-12-28,2025-01-09,36177.88
17634,Chandigarh,Varanasi,970,93.22,No,Flight,Resort,Veg,2,2,86236.37,Sunny,Vacation,No,Yes,5,2024-03-11,2024-03-13,43118.19
17635,Hyderabad,Indore,837,108.62,No,Flight,Luxury,Veg,12,1,91872.17,Rainy,Vacation,No,Yes,3,2025-04-10,2025-04-22,91872.17
